event_date,channel,region,device,sessions,leads,signups,paid_signups
2026-01-11,organic,eu,tablet,114,9,3,1
2026-01-11,organic,apac,tablet,47,4,2,0
2026-01-11,organic,latam,tablet,33,3,1,0
2026-01-11,paid_search,us,desktop,777,88,51,14
2026-01-11,paid_search,eu,desktop,381,41,23,6
2026-01-11,paid_search,apac,desktop,185,18,11,4
2026-01-11,paid_search,latam,desktop,89,11,6,1
2026-01-11,paid_search,us,mobile,976,98,42,12
2026-01-11,paid_search,eu,mobile,330,40,19,5
2026-01-11,paid_search,apac,mobile,183,18,7,2
2026-01-11,paid_search,latam,mobile,122,13,6,1
2026-01-11,paid_search,us,tablet,182,18,9,2
2026-01-11,paid_search,eu,tablet,76,8,4,1
2026-01-11,paid_search,apac,tablet,38,4,2,1
2026-01-11,paid_search,latam,tablet,25,3,2,0
2026-01-11,paid_social,us,desktop,658,46,20,3
2026-01-11,paid_social,eu,desktop,305,21,8,1
2026-01-11,paid_social,apac,desktop,159,12,5,1
2026-01-11,paid_social,latam,desktop,121,9,4,0
2026-01-11,paid_social,us,mobile,627,45,14,2
2026-01-11,paid_social,eu,mobile,285,19,6,1
2026-01-11,paid_social,apac,mobile,167,11,4,1
2026-01-11,paid_social,latam,mobile,104,7,2,0
2026-01-11,paid_social,us,tablet,174,11,4,1
2026-01-11,paid_social,eu,tablet,45,3,1,0
2026-01-11,paid_social,apac,tablet,35,2,1,0
2026-01-11,paid_social,latam,tablet,19,1,0,0
2026-01-11,email,us,desktop,218,31,10,1
2026-01-11,email,eu,desktop,120,16,6,1
2026-01-11,email,apac,desktop,52,7,3,0
2026-01-11,email,latam,desktop,27,4,1,0
2026-01-11,email,us,mobile,218,32,8,1
2026-01-11,email,eu,mobile,104,14,3,0
2026-01-11,email,apac,mobile,50,8,2,0
2026-01-11,email,latam,mobile,29,4,1,0
2026-01-11,email,us,tablet,38,6,2,0
2026-01-11,email,eu,tablet,25,3,1,0
2026-01-11,email,apac,tablet,11,1,0,0
2026-01-11,email,latam,tablet,8,1,0,0
2026-01-11,referral,us,desktop,334,32,17,4
2026-01-11,referral,eu,desktop,159,15,7,1
2026-01-11,referral,apac,desktop,79,8,5,1
2026-01-11,referral,latam,desktop,49,4,2,0
2026-01-11,referral,us,mobile,437,40,14,3
2026-01-11,referral,eu,mobile,160,15,7,1
2026-01-11,referral,apac,mobile,78,7,3,1
2026-01-11,referral,latam,mobile,49,4,2,0
2026-01-11,referral,us,tablet,70,6,3,1
2026-01-11,referral,eu,tablet,43,4,2,0
2026-01-11,referral,apac,tablet,16,1,1,0
2026-01-11,referral,latam,tablet,12,1,0,0
2026-01-12,organic,us,desktop,868,79,38,8
2026-01-12,organic,eu,desktop,400,32,15,3
2026-01-12,organic,apac,desktop,204,17,9,2
2026-01-12,organic,latam,desktop,124,11,5,1
2026-01-12,organic,us,mobile,847,73,29,6
2026-01-12,organic,eu,mobile,495,43,17,3
2026-01-12,organic,apac,mobile,215,20,7,1
2026-01-12,organic,latam,mobile,113,10,4,1
2026-01-12,organic,us,tablet,191,18,7,1
2026-01-12,organic,eu,tablet,80,6,3,0
2026-01-12,organic,apac,tablet,46,3,1,0
2026-01-12,organic,latam,tablet,25,2,1,0
2026-01-12,paid_search,us,desktop,557,58,37,11
2026-01-12,paid_search,eu,desktop,324,32,18,5
2026-01-12,paid_search,apac,desktop,146,15,9,3
2026-01-12,paid_search,latam,desktop,99,11,6,1
2026-01-12,paid_search,us,mobile,741,83,36,11
2026-01-12,paid_search,eu,mobile,284,34,17,4
2026-01-12,paid_search,apac,mobile,136,15,7,2
2026-01-12,paid_search,latam,mobile,94,11,6,1
2026-01-12,paid_search,us,tablet,163,18,9,3
2026-01-12,paid_search,eu,tablet,66,8,4,1
2026-01-12,paid_search,apac,tablet,34,3,2,1
2026-01-12,paid_search,latam,tablet,20,2,1,0
2026-01-12,paid_social,us,desktop,623,38,17,3
2026-01-12,paid_social,eu,desktop,315,22,8,1
2026-01-12,paid_social,apac,desktop,128,9,4,1
2026-01-12,paid_social,latam,desktop,86,5,2,0
2026-01-12,paid_social,us,mobile,654,45,15,2
2026-01-12,paid_social,eu,mobile,300,22,6,1
2026-01-12,paid_social,apac,mobile,144,11,4,1
2026-01-12,paid_social,latam,mobile,86,6,2,0
2026-01-12,paid_social,us,tablet,159,10,4,1
2026-01-12,paid_social,eu,tablet,51,4,2,0
2026-01-12,paid_social,apac,tablet,25,2,1,0
2026-01-12,paid_social,latam,tablet,19,1,0,0
2026-01-12,email,us,desktop,185,27,10,1
2026-01-12,email,eu,desktop,87,13,4,0
2026-01-12,email,apac,desktop,39,5,2,0
2026-01-12,email,latam,desktop,25,4,1,0
2026-01-12,email,us,mobile,169,25,7,1
2026-01-12,email,eu,mobile,77,11,3,0
2026-01-12,email,apac,mobile,36,5,1,0
2026-01-12,email,latam,mobile,31,4,1,0
2026-01-12,email,us,tablet,39,5,1,0
2026-01-12,email,eu,tablet,17,2,1,0
2026-01-12,email,apac,tablet,8,1,0,0
2026-01-12,email,latam,tablet,5,1,0,0
2026-01-12,referral,us,desktop,337,34,20,5
2026-01-12,referral,eu,desktop,132,11,6,1
2026-01-12,referral,apac,desktop,68,7,4,1
2026-01-12,referral,latam,desktop,39,4,2,0
2026-01-12,referral,us,mobile,318,27,12,3
2026-01-12,referral,eu,mobile,172,17,7,2
2026-01-12,referral,apac,mobile,75,8,3,1
2026-01-12,referral,latam,mobile,42,4,2,0
2026-01-12,referral,us,tablet,58,6,3,1
2026-01-12,referral,eu,tablet,35,4,2,0
2026-01-12,referral,apac,tablet,17,2,1,0
2026-01-12,referral,latam,tablet,11,1,0,0
2026-01-13,organic,us,desktop,911,73,27,5
2026-01-13,organic,eu,desktop,435,35,13,2
2026-01-13,organic,apac,desktop,194,17,8,2
2026-01-13,organic,latam,desktop,119,9,4,0
2026-01-13,organic,us,mobile,854,70,27,5
2026-01-13,organic,eu,mobile,403,37,13,2
2026-01-13,organic,apac,mobile,201,16,5,1
2026-01-13,organic,latam,mobile,122,10,3,0
2026-01-13,organic,us,tablet,225,18,8,1
2026-01-13,organic,eu,tablet,98,9,4,1
2026-01-13,organic,apac,tablet,42,4,2,0
2026-01-13,organic,latam,tablet,30,3,1,0
2026-01-13,paid_search,us,desktop,698,81,48,14
2026-01-13,paid_search,eu,desktop,356,41,26,7
2026-01-13,paid_search,apac,desktop,131,14,8,3
2026-01-13,paid_search,latam,desktop,95,10,6,1
2026-01-13,paid_search,us,mobile,539,56,29,8
2026-01-13,paid_search,eu,mobile,285,28,12,3
2026-01-13,paid_search,apac,mobile,141,15,7,2
2026-01-13,paid_search,latam,mobile,96,10,5,1
2026-01-13,paid_search,us,tablet,142,17,10,3
2026-01-13,paid_search,eu,tablet,65,7,4,1
2026-01-13,paid_search,apac,tablet,30,4,2,1
2026-01-13,paid_search,latam,tablet,19,2,1,0
2026-01-13,paid_social,us,desktop,585,39,15,2
2026-01-13,paid_social,eu,desktop,251,17,7,1
2026-01-13,paid_social,apac,desktop,130,8,3,0
2026-01-13,paid_social,latam,desktop,91,7,3,0
2026-01-13,paid_social,us,mobile,463,33,10,1
2026-01-13,paid_social,eu,mobile,248,17,5,1
2026-01-13,paid_social,apac,mobile,142,9,3,0
2026-01-13,paid_social,latam,mobile,85,6,2,0
2026-01-13,paid_social,us,tablet,129,9,3,0
2026-01-13,paid_social,eu,tablet,59,4,2,0
2026-01-13,paid_social,apac,tablet,30,2,1,0
2026-01-13,paid_social,latam,tablet,19,1,0,0
2026-01-13,email,us,desktop,206,31,11,1
2026-01-13,email,eu,desktop,95,13,4,0
2026-01-13,email,apac,desktop,39,5,2,0
2026-01-13,email,latam,desktop,28,4,1,0
2026-01-13,email,us,mobile,211,28,6,1
2026-01-13,email,eu,mobile,82,11,3,0
2026-01-13,email,apac,mobile,31,4,1,0
2026-01-13,email,latam,mobile,26,3,1,0
2026-01-13,email,us,tablet,37,5,2,0
2026-01-13,email,eu,tablet,19,2,1,0
2026-01-13,email,apac,tablet,10,1,0,0
2026-01-13,email,latam,tablet,6,1,0,0
2026-01-13,referral,us,desktop,312,28,16,4
2026-01-13,referral,eu,desktop,152,14,7,2
2026-01-13,referral,apac,desktop,71,6,3,1
2026-01-13,referral,latam,desktop,45,4,2,0
2026-01-13,referral,us,mobile,333,30,12,3
2026-01-13,referral,eu,mobile,164,15,6,1
2026-01-13,referral,apac,mobile,67,6,2,1
2026-01-13,referral,latam,mobile,41,4,2,0
2026-01-13,referral,us,tablet,75,7,3,1
2026-01-13,referral,eu,tablet,31,3,1,0
2026-01-13,referral,apac,tablet,16,1,0,0
2026-01-13,referral,latam,tablet,11,1,0,0
2026-01-14,organic,us,desktop,1090,84,37,7
2026-01-14,organic,eu,desktop,352,27,13,2
2026-01-14,organic,apac,desktop,200,16,7,2
2026-01-14,organic,latam,desktop,164,15,7,1
2026-01-14,organic,us,mobile,812,70,22,4
2026-01-14,organic,eu,mobile,462,38,13,2
2026-01-14,organic,apac,mobile,191,15,5,1
2026-01-14,organic,latam,mobile,147,14,5,1
2026-01-14,organic,us,tablet,244,21,8,1
2026-01-14,organic,eu,tablet,97,9,4,1
2026-01-14,organic,apac,tablet,53,5,2,0
2026-01-14,organic,latam,tablet,32,3,1,0
2026-01-14,paid_search,us,desktop,754,85,52,15
2026-01-14,paid_search,eu,desktop,366,43,26,7
2026-01-14,paid_search,apac,desktop,171,17,11,3
2026-01-14,paid_search,latam,desktop,109,12,6,1
2026-01-14,paid_search,us,mobile,768,83,35,11
2026-01-14,paid_search,eu,mobile,343,38,18,5
2026-01-14,paid_search,apac,mobile,110,14,7,2
2026-01-14,paid_search,latam,mobile,118,13,6,1
2026-01-14,paid_search,us,tablet,178,21,13,3
2026-01-14,paid_search,eu,tablet,62,8,4,1
2026-01-14,paid_search,apac,tablet,39,5,3,1
2026-01-14,paid_search,latam,tablet,24,3,2,0
2026-01-14,paid_social,us,desktop,644,47,20,3
2026-01-14,paid_social,eu,desktop,328,21,8,1
2026-01-14,paid_social,apac,desktop,159,12,5,1
2026-01-14,paid_social,latam,desktop,107,7,3,0
2026-01-14,paid_social,us,mobile,653,43,15,2
2026-01-14,paid_social,eu,mobile,321,22,7,1
2026-01-14,paid_social,apac,mobile,139,8,3,0
2026-01-14,paid_social,latam,mobile,94,6,2,0
2026-01-14,paid_social,us,tablet,180,11,4,1
2026-01-14,paid_social,eu,tablet,70,5,2,0
2026-01-14,paid_social,apac,tablet,32,2,1,0
2026-01-14,paid_social,latam,tablet,25,2,1,0
2026-01-14,email,us,desktop,218,30,10,1
2026-01-14,email,eu,desktop,98,14,5,0
2026-01-14,email,apac,desktop,40,6,2,0
2026-01-14,email,latam,desktop,32,4,1,0
2026-01-14,email,us,mobile,213,29,7,1
2026-01-14,email,eu,mobile,111,17,4,0
2026-01-14,email,apac,mobile,52,7,2,0
2026-01-14,email,latam,mobile,30,4,1,0
2026-01-14,email,us,tablet,53,7,2,0
2026-01-14,email,eu,tablet,27,4,1,0
2026-01-14,email,apac,tablet,13,2,1,0
2026-01-14,email,latam,tablet,7,1,0,0
2026-01-14,referral,us,desktop,367,34,17,4
2026-01-14,referral,eu,desktop,142,13,7,1
2026-01-14,referral,apac,desktop,70,7,4,1
2026-01-14,referral,latam,desktop,50,4,2,0
2026-01-14,referral,us,mobile,350,32,13,3
2026-01-14,referral,eu,mobile,176,18,8,2
2026-01-14,referral,apac,mobile,82,7,3,1
2026-01-14,referral,latam,mobile,56,5,2,0
2026-01-14,referral,us,tablet,88,8,4,1
2026-01-14,referral,eu,tablet,39,3,1,0
2026-01-14,referral,apac,tablet,15,1,1,0
2026-01-14,referral,latam,tablet,13,1,0,0
2026-01-15,organic,us,desktop,1130,97,42,8
2026-01-15,organic,eu,desktop,461,39,18,3
2026-01-15,organic,apac,desktop,240,20,9,2
2026-01-15,organic,latam,desktop,157,13,6,1
2026-01-15,organic,us,mobile,1232,112,40,8
2026-01-15,organic,eu,mobile,475,37,12,2
2026-01-15,organic,apac,mobile,199,19,6,1
2026-01-15,organic,latam,mobile,165,14,5,1
2026-01-15,organic,us,tablet,205,18,8,2
2026-01-15,organic,eu,tablet,100,8,4,1
2026-01-15,organic,apac,tablet,46,4,2,0
2026-01-15,organic,latam,tablet,34,3,1,0
2026-01-15,paid_search,us,desktop,740,80,49,15
2026-01-15,paid_search,eu,desktop,365,38,22,6
2026-01-15,paid_search,apac,desktop,146,16,10,3
2026-01-15,paid_search,latam,desktop,122,14,8,2
2026-01-15,paid_search,us,mobile,731,78,34,10
2026-01-15,paid_search,eu,mobile,341,37,19,5
2026-01-15,paid_search,apac,mobile,159,17,7,3
2026-01-15,paid_search,latam,mobile,109,14,7,1
2026-01-15,paid_search,us,tablet,168,18,9,3
2026-01-15,paid_search,eu,tablet,77,8,5,1
2026-01-15,paid_search,apac,tablet,39,5,3,1
2026-01-15,paid_search,latam,tablet,22,2,1,0
2026-01-15,paid_social,us,desktop,655,46,18,3
2026-01-15,paid_social,eu,desktop,318,21,9,1
2026-01-15,paid_social,apac,desktop,169,12,6,1
2026-01-15,paid_social,latam,desktop,70,4,2,0
2026-01-15,paid_social,us,mobile,707,51,16,2
2026-01-15,paid_social,eu,mobile,313,25,7,1
2026-01-15,paid_social,apac,mobile,170,12,4,1
2026-01-15,paid_social,latam,mobile,105,7,2,0
2026-01-15,paid_social,us,tablet,159,11,4,1
2026-01-15,paid_social,eu,tablet,69,5,2,0
2026-01-15,paid_social,apac,tablet,37,3,1,0
2026-01-15,paid_social,latam,tablet,24,2,1,0
2026-01-15,email,us,desktop,278,41,12,1
2026-01-15,email,eu,desktop,98,14,5,0
2026-01-15,email,apac,desktop,48,7,3,0
2026-01-15,email,latam,desktop,32,4,1,0
2026-01-15,email,us,mobile,200,32,9,1
2026-01-15,email,eu,mobile,95,14,4,0
2026-01-15,email,apac,mobile,47,6,2,0
2026-01-15,email,latam,mobile,33,5,1,0
2026-01-15,email,us,tablet,48,7,2,0
2026-01-15,email,eu,tablet,21,3,1,0
2026-01-15,email,apac,tablet,11,2,1,0
2026-01-15,email,latam,tablet,7,1,0,0
2026-01-15,referral,us,desktop,382,38,18,4
2026-01-15,referral,eu,desktop,159,16,9,2
2026-01-15,referral,apac,desktop,89,8,4,1
2026-01-15,referral,latam,desktop,55,5,3,0
2026-01-15,referral,us,mobile,451,45,19,4
2026-01-15,referral,eu,mobile,175,17,6,1
2026-01-15,referral,apac,mobile,91,9,4,1
2026-01-15,referral,latam,mobile,54,5,2,0
2026-01-15,referral,us,tablet,97,9,4,1
2026-01-15,referral,eu,tablet,36,3,1,0
2026-01-15,referral,apac,tablet,16,1,0,0
2026-01-15,referral,latam,tablet,13,1,0,0
2026-01-16,organic,us,desktop,1063,85,38,8
2026-01-16,organic,eu,desktop,373,30,14,2
2026-01-16,organic,apac,desktop,207,17,7,1
2026-01-16,organic,latam,desktop,142,12,6,1
2026-01-16,organic,us,mobile,874,66,23,4
2026-01-16,organic,eu,mobile,498,42,16,3
2026-01-16,organic,apac,mobile,232,20,8,2
2026-01-16,organic,latam,mobile,151,13,4,1
2026-01-16,organic,us,tablet,223,19,9,2
2026-01-16,organic,eu,tablet,95,8,4,1
2026-01-16,organic,apac,tablet,55,4,2,0
2026-01-16,organic,latam,tablet,35,3,1,0
2026-01-16,paid_search,us,desktop,755,83,52,16
2026-01-16,paid_search,eu,desktop,320,34,20,6
2026-01-16,paid_search,apac,desktop,183,20,13,4
2026-01-16,paid_search,latam,desktop,104,11,6,1
2026-01-16,paid_search,us,mobile,798,79,38,11
2026-01-16,paid_search,eu,mobile,360,39,18,5
2026-01-16,paid_search,apac,mobile,157,17,7,2
2026-01-16,paid_search,latam,mobile,124,13,6,1
2026-01-16,paid_search,us,tablet,185,23,14,4
2026-01-16,paid_search,eu,tablet,67,8,4,1
2026-01-16,paid_search,apac,tablet,39,5,3,1
2026-01-16,paid_search,latam,tablet,23,2,1,0
2026-01-16,paid_social,us,desktop,811,57,24,4
2026-01-16,paid_social,eu,desktop,314,23,10,1
2026-01-16,paid_social,apac,desktop,161,12,5,1
2026-01-16,paid_social,latam,desktop,97,7,3,0
2026-01-16,paid_social,us,mobile,735,52,16,2
2026-01-16,paid_social,eu,mobile,314,21,7,1
2026-01-16,paid_social,apac,mobile,132,9,3,0
2026-01-16,paid_social,latam,mobile,88,6,2,0
2026-01-16,paid_social,us,tablet,152,9,3,0
2026-01-16,paid_social,eu,tablet,63,4,1,0
2026-01-16,paid_social,apac,tablet,23,2,1,0
2026-01-16,paid_social,latam,tablet,23,2,1,0
2026-01-16,email,us,desktop,189,26,9,1
2026-01-16,email,eu,desktop,101,13,4,0
2026-01-16,email,apac,desktop,41,5,2,0
2026-01-16,email,latam,desktop,36,5,2,0
2026-01-16,email,us,mobile,225,33,8,1
2026-01-16,email,eu,mobile,101,13,3,0
2026-01-16,email,apac,mobile,51,7,2,0
2026-01-16,email,latam,mobile,36,4,1,0
2026-01-16,email,us,tablet,46,7,2,0
2026-01-16,email,eu,tablet,23,3,1,0
2026-01-16,email,apac,tablet,12,2,1,0
2026-01-16,email,latam,tablet,9,1,0,0
2026-01-16,referral,us,desktop,424,42,23,5
2026-01-16,referral,eu,desktop,169,15,8,2
2026-01-16,referral,apac,desktop,88,8,5,1
2026-01-16,referral,latam,desktop,50,5,3,0
2026-01-16,referral,us,mobile,318,31,13,3
2026-01-16,referral,eu,mobile,157,13,5,1
2026-01-16,referral,apac,mobile,84,8,3,1
2026-01-16,referral,latam,mobile,54,5,2,0
2026-01-16,referral,us,tablet,79,8,4,1
2026-01-16,referral,eu,tablet,47,4,2,0
2026-01-16,referral,apac,tablet,17,1,1,0
2026-01-16,referral,latam,tablet,11,1,0,0
2026-01-17,organic,us,desktop,1002,86,36,7
2026-01-17,organic,eu,desktop,516,43,20,4
2026-01-17,organic,apac,desktop,240,18,8,2
2026-01-17,organic,latam,desktop,160,14,7,1
2026-01-17,organic,us,mobile,937,73,27,5
2026-01-17,organic,eu,mobile,494,40,13,2
2026-01-17,organic,apac,mobile,218,19,7,1
2026-01-17,organic,latam,mobile,128,11,4,0
2026-01-17,organic,us,tablet,238,20,8,2
2026-01-17,organic,eu,tablet,102,9,4,1
2026-01-17,organic,apac,tablet,54,5,2,0
2026-01-17,organic,latam,tablet,35,3,1,0
2026-01-17,paid_search,us,desktop,704,76,49,15
2026-01-17,paid_search,eu,desktop,354,42,23,6
2026-01-17,paid_search,apac,desktop,159,20,11,4
2026-01-17,paid_search,latam,desktop,104,11,7,1
2026-01-17,paid_search,us,mobile,625,72,33,10
2026-01-17,paid_search,eu,mobile,357,40,18,5
2026-01-17,paid_search,apac,mobile,155,17,8,3
2026-01-17,paid_search,latam,mobile,135,15,6,1
2026-01-17,paid_search,us,tablet,179,19,10,3
2026-01-17,paid_search,eu,tablet,76,9,4,1
2026-01-17,paid_search,apac,tablet,29,3,1,0
2026-01-17,paid_search,latam,tablet,27,2,1,0
2026-01-17,paid_social,us,desktop,703,51,23,3
2026-01-17,paid_social,eu,desktop,306,20,8,1
2026-01-17,paid_social,apac,desktop,178,12,5,1
2026-01-17,paid_social,latam,desktop,103,7,3,0
2026-01-17,paid_social,us,mobile,742,54,18,2
2026-01-17,paid_social,eu,mobile,307,20,6,1
2026-01-17,paid_social,apac,mobile,172,11,3,0
2026-01-17,paid_social,latam,mobile,101,7,2,0
2026-01-17,paid_social,us,tablet,142,9,4,1
2026-01-17,paid_social,eu,tablet,58,4,2,0
2026-01-17,paid_social,apac,tablet,30,2,1,0
2026-01-17,paid_social,latam,tablet,21,1,0,0
2026-01-17,email,us,desktop,234,34,12,1
2026-01-17,email,eu,desktop,121,17,5,0
2026-01-17,email,apac,desktop,55,8,3,0
2026-01-17,email,latam,desktop,35,5,2,0
2026-01-17,email,us,mobile,219,29,7,1
2026-01-17,email,eu,mobile,85,13,4,0
2026-01-17,email,apac,mobile,50,7,2,0
2026-01-17,email,latam,mobile,34,5,1,0
2026-01-17,email,us,tablet,45,6,2,0
2026-01-17,email,eu,tablet,21,3,1,0
2026-01-17,email,apac,tablet,12,2,1,0
2026-01-17,email,latam,tablet,7,1,0,0
2026-01-17,referral,us,desktop,375,39,21,6
2026-01-17,referral,eu,desktop,158,13,6,1
2026-01-17,referral,apac,desktop,88,8,4,1
2026-01-17,referral,latam,desktop,50,5,3,0
2026-01-17,referral,us,mobile,346,36,15,3
2026-01-17,referral,eu,mobile,152,15,6,1
2026-01-17,referral,apac,mobile,81,8,4,1
2026-01-17,referral,latam,mobile,54,5,2,0
2026-01-17,referral,us,tablet,86,9,5,1
2026-01-17,referral,eu,tablet,37,4,2,0
2026-01-17,referral,apac,tablet,23,2,1,0
2026-01-17,referral,latam,tablet,10,1,0,0
2026-01-18,organic,us,desktop,978,94,43,8
2026-01-18,organic,eu,desktop,374,31,17,3
2026-01-18,organic,apac,desktop,234,19,10,2
2026-01-18,organic,latam,desktop,155,15,6,1
2026-01-18,organic,us,mobile,817,67,24,4
2026-01-18,organic,eu,mobile,425,36,14,3
2026-01-18,organic,apac,mobile,222,19,7,1
2026-01-18,organic,latam,mobile,151,13,4,1
2026-01-18,organic,us,tablet,237,20,9,2
2026-01-18,organic,eu,tablet,122,10,5,1
2026-01-18,organic,apac,tablet,52,5,2,0
2026-01-18,organic,latam,tablet,34,3,1,0
2026-01-18,paid_search,us,desktop,807,94,56,17
2026-01-18,paid_search,eu,desktop,303,34,22,6
2026-01-18,paid_search,apac,desktop,144,15,9,3
2026-01-18,paid_search,latam,desktop,127,13,8,1
2026-01-18,paid_search,us,mobile,815,91,40,11
2026-01-18,paid_search,eu,mobile,387,43,19,5
2026-01-18,paid_search,apac,mobile,169,19,9,3
2026-01-18,paid_search,latam,mobile,110,12,6,1
2026-01-18,paid_search,us,tablet,198,22,11,3
2026-01-18,paid_search,eu,tablet,74,8,4,1
2026-01-18,paid_search,apac,tablet,35,4,2,1
2026-01-18,paid_search,latam,tablet,22,2,1,0
2026-01-18,paid_social,us,desktop,644,47,19,3
2026-01-18,paid_social,eu,desktop,301,22,9,1
2026-01-18,paid_social,apac,desktop,160,10,4,1
2026-01-18,paid_social,latam,desktop,70,5,2,0
2026-01-18,paid_social,us,mobile,619,45,14,2
2026-01-18,paid_social,eu,mobile,313,22,7,1
2026-01-18,paid_social,apac,mobile,133,10,4,1
2026-01-18,paid_social,latam,mobile,104,8,2,0
2026-01-18,paid_social,us,tablet,150,10,4,1
2026-01-18,paid_social,eu,tablet,67,5,2,0
2026-01-18,paid_social,apac,tablet,39,3,1,0
2026-01-18,paid_social,latam,tablet,17,1,0,0
2026-01-18,email,us,desktop,230,28,10,1
2026-01-18,email,eu,desktop,107,14,5,0
2026-01-18,email,apac,desktop,51,7,2,0
2026-01-18,email,latam,desktop,30,4,2,0
2026-01-18,email,us,mobile,261,35,9,1
2026-01-18,email,eu,mobile,104,16,5,0
2026-01-18,email,apac,mobile,39,5,1,0
2026-01-18,email,latam,mobile,35,5,1,0
2026-01-18,email,us,tablet,53,7,2,0
2026-01-18,email,eu,tablet,22,3,1,0
2026-01-18,email,apac,tablet,10,1,0,0
2026-01-18,email,latam,tablet,8,1,0,0
2026-01-18,referral,us,desktop,419,40,22,5
2026-01-18,referral,eu,desktop,185,19,10,2
2026-01-18,referral,apac,desktop,88,9,4,1
2026-01-18,referral,latam,desktop,48,5,2,0
2026-01-18,referral,us,mobile,339,33,12,3
2026-01-18,referral,eu,mobile,182,18,7,1
2026-01-18,referral,apac,mobile,77,7,3,1
2026-01-18,referral,latam,mobile,56,5,2,0
2026-01-18,referral,us,tablet,83,8,4,1
2026-01-18,referral,eu,tablet,37,4,2,0
2026-01-18,referral,apac,tablet,16,2,1,0
2026-01-18,referral,latam,tablet,11,1,0,0
2026-01-19,organic,us,desktop,838,69,33,6
2026-01-19,organic,eu,desktop,410,37,17,3
2026-01-19,organic,apac,desktop,176,14,6,1
2026-01-19,organic,latam,desktop,99,9,4,0
2026-01-19,organic,us,mobile,889,67,25,5
2026-01-19,organic,eu,mobile,467,40,16,3
2026-01-19,organic,apac,mobile,196,19,7,1
2026-01-19,organic,latam,mobile,133,11,3,0
2026-01-19,organic,us,tablet,213,17,7,1
2026-01-19,organic,eu,tablet,82,7,3,0
2026-01-19,organic,apac,tablet,46,4,2,0
2026-01-19,organic,latam,tablet,25,2,1,0
2026-01-19,paid_search,us,desktop,778,86,53,16
2026-01-19,paid_search,eu,desktop,311,37,24,6
2026-01-19,paid_search,apac,desktop,137,14,9,3
2026-01-19,paid_search,latam,desktop,98,10,6,1
2026-01-19,paid_search,us,mobile,555,63,28,9
2026-01-19,paid_search,eu,mobile,311,35,19,6
