cost_date,category,region,amount
2025-10-29,software_licenses,global,1580.42
2025-10-29,logistics,us,1810.28
2025-10-29,logistics,eu,844.91
2025-10-29,logistics,apac,367.62
2025-10-29,logistics,latam,488.25
2025-10-29,packaging,us,478.29
2025-10-29,packaging,eu,203.05
2025-10-29,packaging,apac,82.02
2025-10-29,packaging,latam,79.91
2025-10-29,payment_processing_fees,global,1793.64
2025-10-29,customer_support_tooling,global,651.07
2025-10-29,insurance,global,418.85
2025-10-30,rent,global,2033.29
2025-10-30,software_licenses,global,1656.67
2025-10-30,logistics,us,2008.19
2025-10-30,logistics,eu,796.99
2025-10-30,logistics,apac,378.21
2025-10-30,logistics,latam,581.93
2025-10-30,packaging,us,521.58
2025-10-30,packaging,eu,203.23
2025-10-30,packaging,apac,77.62
2025-10-30,packaging,latam,74.86
2025-10-30,payment_processing_fees,global,1660.0
2025-10-30,customer_support_tooling,global,618.69
2025-10-30,insurance,global,393.26
2025-10-31,rent,global,1893.49
2025-10-31,software_licenses,global,1469.19
2025-10-31,logistics,us,1966.92
2025-10-31,logistics,eu,780.48
2025-10-31,logistics,apac,362.29
2025-10-31,logistics,latam,527.75
2025-10-31,packaging,us,444.77
2025-10-31,packaging,eu,217.61
2025-10-31,packaging,apac,95.07
2025-10-31,packaging,latam,73.41
2025-10-31,payment_processing_fees,global,1838.58
2025-10-31,customer_support_tooling,global,610.62
2025-10-31,insurance,global,423.07
2025-11-01,rent,global,1881.25
2025-11-01,software_licenses,global,1471.35
2025-11-01,logistics,us,2044.71
2025-11-01,logistics,eu,783.81
2025-11-01,logistics,apac,337.08
2025-11-01,logistics,latam,533.39
2025-11-01,packaging,us,466.32
2025-11-01,packaging,eu,215.32
2025-11-01,packaging,apac,91.25
2025-11-01,packaging,latam,77.64
2025-11-01,payment_processing_fees,global,1649.42
2025-11-01,customer_support_tooling,global,617.86
2025-11-01,insurance,global,424.63
2025-11-02,rent,global,2149.45
2025-11-02,software_licenses,global,1369.53
2025-11-02,logistics,us,2063.07
2025-11-02,logistics,eu,742.83
2025-11-02,logistics,apac,347.54
2025-11-02,logistics,latam,541.58
2025-11-02,packaging,us,490.72
2025-11-02,packaging,eu,169.84
2025-11-02,packaging,apac,90.82
2025-11-02,packaging,latam,76.64
2025-11-02,payment_processing_fees,global,1649.0
2025-11-02,customer_support_tooling,global,619.7
2025-11-02,insurance,global,417.43
2025-11-03,rent,global,2152.38
2025-11-03,software_licenses,global,1462.04
2025-11-03,logistics,us,1584.75
2025-11-03,logistics,eu,788.93
2025-11-03,logistics,apac,331.45
2025-11-03,logistics,latam,485.67
2025-11-03,packaging,us,507.15
2025-11-03,packaging,eu,197.94
2025-11-03,packaging,apac,85.41
2025-11-03,packaging,latam,71.8
2025-11-03,payment_processing_fees,global,1792.16
2025-11-03,customer_support_tooling,global,595.6
2025-11-03,insurance,global,389.42
2025-11-04,rent,global,1999.33
2025-11-04,software_licenses,global,1446.96
2025-11-04,logistics,us,1895.08
2025-11-04,logistics,eu,796.53
2025-11-04,logistics,apac,359.9
2025-11-04,logistics,latam,495.98
2025-11-04,packaging,us,428.51
2025-11-04,packaging,eu,207.65
2025-11-04,packaging,apac,92.64
2025-11-04,packaging,latam,78.77
2025-11-04,payment_processing_fees,global,1682.97
2025-11-04,customer_support_tooling,global,603.52
2025-11-04,insurance,global,468.85
2025-11-05,rent,global,2095.05
2025-11-05,software_licenses,global,1434.27
2025-11-05,logistics,us,2106.45
2025-11-05,logistics,eu,697.72
2025-11-05,logistics,apac,323.93
2025-11-05,logistics,latam,518.42
2025-11-05,packaging,us,435.06
2025-11-05,packaging,eu,224.78
2025-11-05,packaging,apac,80.63
2025-11-05,packaging,latam,80.59
2025-11-05,payment_processing_fees,global,1837.63
2025-11-05,customer_support_tooling,global,674.69
2025-11-05,insurance,global,424.68
2025-11-06,rent,global,1978.06
2025-11-06,software_licenses,global,1545.23
2025-11-06,logistics,us,1810.25
2025-11-06,logistics,eu,849.54
2025-11-06,logistics,apac,382.78
2025-11-06,logistics,latam,505.59
2025-11-06,packaging,us,401.62
2025-11-06,packaging,eu,187.37
2025-11-06,packaging,apac,84.99
2025-11-06,packaging,latam,74.0
2025-11-06,payment_processing_fees,global,1821.71
2025-11-06,customer_support_tooling,global,615.85
2025-11-06,insurance,global,415.66
2025-11-07,rent,global,1983.96
2025-11-07,software_licenses,global,1499.01
2025-11-07,logistics,us,1843.38
2025-11-07,logistics,eu,858.31
2025-11-07,logistics,apac,385.61
2025-11-07,logistics,latam,571.26
2025-11-07,packaging,us,440.72
2025-11-07,packaging,eu,198.54
2025-11-07,packaging,apac,103.6
2025-11-07,packaging,latam,66.42
2025-11-07,payment_processing_fees,global,1895.23
2025-11-07,customer_support_tooling,global,656.6
2025-11-07,insurance,global,396.07
2025-11-08,rent,global,1904.12
2025-11-08,software_licenses,global,1400.06
2025-11-08,logistics,us,2009.89
2025-11-08,logistics,eu,828.02
2025-11-08,logistics,apac,377.29
2025-11-08,logistics,latam,498.5
2025-11-08,packaging,us,469.28
2025-11-08,packaging,eu,218.77
2025-11-08,packaging,apac,88.72
2025-11-08,packaging,latam,78.56
2025-11-08,payment_processing_fees,global,1831.3
2025-11-08,customer_support_tooling,global,689.86
2025-11-08,insurance,global,402.21
2025-11-09,rent,global,2156.8
2025-11-09,software_licenses,global,1561.17
2025-11-09,logistics,us,1957.88
2025-11-09,logistics,eu,907.45
2025-11-09,logistics,apac,373.98
2025-11-09,logistics,latam,536.32
2025-11-09,packaging,us,440.07
2025-11-09,packaging,eu,199.46
2025-11-09,packaging,apac,92.86
2025-11-09,packaging,latam,76.49
2025-11-09,payment_processing_fees,global,1576.47
2025-11-09,customer_support_tooling,global,661.78
2025-11-09,insurance,global,425.05
2025-11-10,rent,global,2032.3
2025-11-10,software_licenses,global,1458.55
2025-11-10,logistics,us,1873.56
2025-11-10,logistics,eu,862.86
2025-11-10,logistics,apac,361.37
2025-11-10,logistics,latam,485.08
2025-11-10,packaging,us,519.78
2025-11-10,packaging,eu,216.79
2025-11-10,packaging,apac,82.0
2025-11-10,packaging,latam,74.85
2025-11-10,payment_processing_fees,global,1745.6
2025-11-10,customer_support_tooling,global,610.0
2025-11-10,insurance,global,402.52
2025-11-11,rent,global,2112.39
2025-11-11,software_licenses,global,1560.43
2025-11-11,logistics,us,1718.96
2025-11-11,logistics,eu,795.5
2025-11-11,logistics,apac,292.42
2025-11-11,logistics,latam,491.27
2025-11-11,packaging,us,433.2
2025-11-11,packaging,eu,220.89
2025-11-11,packaging,apac,81.17
2025-11-11,packaging,latam,70.92
2025-11-11,payment_processing_fees,global,1765.94
2025-11-11,customer_support_tooling,global,617.69
2025-11-11,insurance,global,405.81
2025-11-12,rent,global,1805.47
2025-11-12,software_licenses,global,1580.97
2025-11-12,logistics,us,2027.6
2025-11-12,logistics,eu,730.81
2025-11-12,logistics,apac,368.24
2025-11-12,logistics,latam,500.72
2025-11-12,packaging,us,545.46
2025-11-12,packaging,eu,200.83
2025-11-12,packaging,apac,90.38
2025-11-12,packaging,latam,74.34
2025-11-12,payment_processing_fees,global,1663.55
2025-11-12,customer_support_tooling,global,597.19
2025-11-12,insurance,global,431.89
2025-11-13,rent,global,1960.04
2025-11-13,software_licenses,global,1574.99
2025-11-13,logistics,us,1893.66
2025-11-13,logistics,eu,778.51
2025-11-13,logistics,apac,392.31
2025-11-13,logistics,latam,469.15
2025-11-13,packaging,us,402.16
2025-11-13,packaging,eu,170.25
2025-11-13,packaging,apac,78.3
2025-11-13,packaging,latam,79.95
2025-11-13,payment_processing_fees,global,1776.53
2025-11-13,customer_support_tooling,global,633.09
2025-11-13,insurance,global,419.81
2025-11-14,rent,global,1977.13
2025-11-14,software_licenses,global,1502.42
2025-11-14,logistics,us,2170.19
2025-11-14,logistics,eu,800.72
2025-11-14,logistics,apac,352.75
2025-11-14,logistics,latam,478.1
2025-11-14,packaging,us,540.3
2025-11-14,packaging,eu,198.79
2025-11-14,packaging,apac,85.24
2025-11-14,packaging,latam,64.29
2025-11-14,payment_processing_fees,global,1846.86
2025-11-14,customer_support_tooling,global,572.75
2025-11-14,insurance,global,408.87
2025-11-15,rent,global,2154.96
2025-11-15,software_licenses,global,1594.29
2025-11-15,logistics,us,2296.75
2025-11-15,logistics,eu,757.65
2025-11-15,logistics,apac,370.43
2025-11-15,logistics,latam,582.44
2025-11-15,packaging,us,447.17
2025-11-15,packaging,eu,219.03
2025-11-15,packaging,apac,95.08
2025-11-15,packaging,latam,76.9
2025-11-15,payment_processing_fees,global,1901.56
2025-11-15,customer_support_tooling,global,628.8
2025-11-15,insurance,global,409.39
2025-11-16,rent,global,1957.51
2025-11-16,software_licenses,global,1655.74
2025-11-16,logistics,us,2118.66
2025-11-16,logistics,eu,873.2
2025-11-16,logistics,apac,364.25
2025-11-16,logistics,latam,521.36
2025-11-16,packaging,us,476.56
2025-11-16,packaging,eu,179.48
2025-11-16,packaging,apac,94.0
2025-11-16,packaging,latam,77.43
2025-11-16,payment_processing_fees,global,1754.93
2025-11-16,customer_support_tooling,global,591.33
2025-11-16,insurance,global,403.56
2025-11-17,rent,global,2092.48
2025-11-17,software_licenses,global,1522.53
2025-11-17,logistics,us,2091.07
2025-11-17,logistics,eu,852.66
2025-11-17,logistics,apac,352.58
2025-11-17,logistics,latam,582.09
2025-11-17,packaging,us,467.5
2025-11-17,packaging,eu,214.36
2025-11-17,packaging,apac,83.1
2025-11-17,packaging,latam,64.33
2025-11-17,payment_processing_fees,global,1657.13
2025-11-17,customer_support_tooling,global,670.91
2025-11-17,insurance,global,427.68
2025-11-18,rent,global,2140.79
2025-11-18,software_licenses,global,1738.1
2025-11-18,logistics,us,1987.93
2025-11-18,logistics,eu,763.54
2025-11-18,logistics,apac,374.81
2025-11-18,logistics,latam,502.57
2025-11-18,packaging,us,491.02
2025-11-18,packaging,eu,196.7
2025-11-18,packaging,apac,87.86
2025-11-18,packaging,latam,74.95
2025-11-18,payment_processing_fees,global,1691.64
2025-11-18,customer_support_tooling,global,650.98
2025-11-18,insurance,global,415.47
2025-11-19,rent,global,1956.6
2025-11-19,software_licenses,global,1454.37
2025-11-19,logistics,us,2047.8
2025-11-19,logistics,eu,772.42
2025-11-19,logistics,apac,359.68
2025-11-19,logistics,latam,538.02
2025-11-19,packaging,us,475.67
2025-11-19,packaging,eu,196.51
2025-11-19,packaging,apac,86.27
2025-11-19,packaging,latam,71.29
2025-11-19,payment_processing_fees,global,1598.83
2025-11-19,customer_support_tooling,global,647.59
2025-11-19,insurance,global,442.83
2025-11-20,rent,global,2052.1
2025-11-20,software_licenses,global,1357.37
2025-11-20,logistics,us,1790.95
2025-11-20,logistics,eu,859.42
2025-11-20,logistics,apac,370.61
2025-11-20,logistics,latam,470.64
2025-11-20,packaging,us,449.38
2025-11-20,packaging,eu,213.53
2025-11-20,packaging,apac,96.82
2025-11-20,packaging,latam,77.17
2025-11-20,payment_processing_fees,global,1693.83
2025-11-20,customer_support_tooling,global,621.09
2025-11-20,insurance,global,430.47
2025-11-21,rent,global,1953.73
2025-11-21,software_licenses,global,1410.49
2025-11-21,logistics,us,2039.29
2025-11-21,logistics,eu,885.37
2025-11-21,logistics,apac,359.37
2025-11-21,logistics,latam,481.45
2025-11-21,packaging,us,472.01
2025-11-21,packaging,eu,210.26
2025-11-21,packaging,apac,96.21
2025-11-21,packaging,latam,80.32
2025-11-21,payment_processing_fees,global,1722.83
2025-11-21,customer_support_tooling,global,663.41
2025-11-21,insurance,global,455.11
2025-11-22,rent,global,2188.69
2025-11-22,software_licenses,global,1614.42
2025-11-22,logistics,us,1979.25
2025-11-22,logistics,eu,852.4
2025-11-22,logistics,apac,365.45
2025-11-22,logistics,latam,442.76
2025-11-22,packaging,us,492.48
2025-11-22,packaging,eu,208.94
2025-11-22,packaging,apac,89.98
2025-11-22,packaging,latam,85.47
2025-11-22,payment_processing_fees,global,1618.02
2025-11-22,customer_support_tooling,global,598.92
2025-11-22,insurance,global,438.32
2025-11-23,rent,global,2053.09
2025-11-23,software_licenses,global,1517.12
2025-11-23,logistics,us,2176.75
2025-11-23,logistics,eu,832.43
2025-11-23,logistics,apac,351.78
2025-11-23,logistics,latam,524.35
2025-11-23,packaging,us,417.54
2025-11-23,packaging,eu,192.42
2025-11-23,packaging,apac,76.08
2025-11-23,packaging,latam,80.31
2025-11-23,payment_processing_fees,global,1827.39
2025-11-23,customer_support_tooling,global,580.88
2025-11-23,insurance,global,383.85
2025-11-24,rent,global,1854.22
2025-11-24,software_licenses,global,1565.55
2025-11-24,logistics,us,1951.63
2025-11-24,logistics,eu,761.05
2025-11-24,logistics,apac,333.94
2025-11-24,logistics,latam,552.55
2025-11-24,packaging,us,494.89
2025-11-24,packaging,eu,183.04
2025-11-24,packaging,apac,79.91
2025-11-24,packaging,latam,69.23
2025-11-24,payment_processing_fees,global,1592.25
2025-11-24,customer_support_tooling,global,668.64
2025-11-24,insurance,global,417.73
2025-11-25,rent,global,1984.16
2025-11-25,software_licenses,global,1465.0
2025-11-25,logistics,us,2344.77
2025-11-25,logistics,eu,797.35
2025-11-25,logistics,apac,369.61
2025-11-25,logistics,latam,497.97
2025-11-25,packaging,us,367.82
2025-11-25,packaging,eu,199.36
2025-11-25,packaging,apac,86.11
2025-11-25,packaging,latam,75.14
2025-11-25,payment_processing_fees,global,1665.16
2025-11-25,customer_support_tooling,global,644.01
2025-11-25,insurance,global,410.33
2025-11-26,rent,global,1918.7
2025-11-26,software_licenses,global,1589.12
2025-11-26,logistics,us,1829.34
2025-11-26,logistics,eu,812.28
2025-11-26,logistics,apac,364.09
2025-11-26,logistics,latam,499.49
2025-11-26,packaging,us,423.23
2025-11-26,packaging,eu,202.2
2025-11-26,packaging,apac,84.58
2025-11-26,packaging,latam,75.78
2025-11-26,payment_processing_fees,global,1868.26
2025-11-26,customer_support_tooling,global,633.15
2025-11-26,insurance,global,406.65
2025-11-27,rent,global,1926.32
2025-11-27,software_licenses,global,1568.26
2025-11-27,logistics,us,2084.65
2025-11-27,logistics,eu,898.15
2025-11-27,logistics,apac,382.84
2025-11-27,logistics,latam,533.65
2025-11-27,packaging,us,437.79
2025-11-27,packaging,eu,204.9
2025-11-27,packaging,apac,73.97
2025-11-27,packaging,latam,83.08
2025-11-27,payment_processing_fees,global,1742.27
2025-11-27,customer_support_tooling,global,652.58
2025-11-27,insurance,global,442.0
2025-11-28,rent,global,1965.94
2025-11-28,software_licenses,global,1509.37
2025-11-28,logistics,us,1894.7
2025-11-28,logistics,eu,795.18
2025-11-28,logistics,apac,402.32
2025-11-28,logistics,latam,522.01
2025-11-28,packaging,us,501.64
2025-11-28,packaging,eu,198.32
2025-11-28,packaging,apac,88.1
2025-11-28,packaging,latam,79.08
2025-11-28,payment_processing_fees,global,1776.8
2025-11-28,customer_support_tooling,global,646.52
2025-11-28,insurance,global,405.24
2025-11-29,rent,global,2025.77
2025-11-29,software_licenses,global,1488.65
2025-11-29,logistics,us,1955.87
2025-11-29,logistics,eu,811.98
2025-11-29,logistics,apac,374.83
2025-11-29,logistics,latam,505.16
2025-11-29,packaging,us,409.36
2025-11-29,packaging,eu,171.61
2025-11-29,packaging,apac,89.98
2025-11-29,packaging,latam,77.38
2025-11-29,payment_processing_fees,global,1965.68
2025-11-29,customer_support_tooling,global,625.32
2025-11-29,insurance,global,429.84
2025-11-30,rent,global,1942.47
2025-11-30,software_licenses,global,1578.78
2025-11-30,logistics,us,1931.88
2025-11-30,logistics,eu,850.53
2025-11-30,logistics,apac,346.17
2025-11-30,logistics,latam,540.97
2025-11-30,packaging,us,468.87
2025-11-30,packaging,eu,228.13
2025-11-30,packaging,apac,89.88
2025-11-30,packaging,latam,63.89
2025-11-30,payment_processing_fees,global,1769.62
2025-11-30,customer_support_tooling,global,637.71
2025-11-30,insurance,global,414.48
2025-12-01,rent,global,2142.59
2025-12-01,software_licenses,global,1439.97
2025-12-01,logistics,us,2164.19
2025-12-01,logistics,eu,883.57
2025-12-01,logistics,apac,403.13
2025-12-01,logistics,latam,473.99
2025-12-01,packaging,us,472.53
2025-12-01,packaging,eu,186.97
2025-12-01,packaging,apac,90.55
2025-12-01,packaging,latam,76.97
2025-12-01,payment_processing_fees,global,1731.16
2025-12-01,customer_support_tooling,global,709.99
2025-12-01,insurance,global,446.99
2025-12-02,rent,global,1858.94
2025-12-02,software_licenses,global,1650.47
2025-12-02,logistics,us,1762.43
2025-12-02,logistics,eu,804.02
2025-12-02,logistics,apac,351.88
2025-12-02,logistics,latam,554.33
2025-12-02,packaging,us,512.54
2025-12-02,packaging,eu,181.93
2025-12-02,packaging,apac,92.12
2025-12-02,packaging,latam,73.85
2025-12-02,payment_processing_fees,global,1773.6
2025-12-02,customer_support_tooling,global,622.73
2025-12-02,insurance,global,421.67
2025-12-03,rent,global,2037.92
2025-12-03,software_licenses,global,1546.3
2025-12-03,logistics,us,1948.33
2025-12-03,logistics,eu,864.73
2025-12-03,logistics,apac,358.93
2025-12-03,logistics,latam,500.67
2025-12-03,packaging,us,443.7
2025-12-03,packaging,eu,186.99
2025-12-03,packaging,apac,86.88
2025-12-03,packaging,latam,73.91
2025-12-03,payment_processing_fees,global,1692.92
2025-12-03,customer_support_tooling,global,631.16
2025-12-03,insurance,global,419.75
2025-12-04,rent,global,1956.58
2025-12-04,software_licenses,global,1536.17
2025-12-04,logistics,us,2262.87
2025-12-04,logistics,eu,787.37
