check_id,location_id,check_date,daypart,party_size,total_amount,tax_amount,server_id,order_channel,table_section,discount_amount
796049,11,2025-07-02,dinner,2,88.0,7.7,5162,delivery,main,15.84
796050,15,2026-03-30,late_night,2,106.0,9.27,5217,dine_in,patio,0.0
796051,2,2026-03-22,dinner,5,322.5,28.22,5030,dine_in,main,0.0
796052,11,2026-01-19,dinner,2,106.0,9.27,5153,takeout,main,0.0
796053,19,2025-11-05,lunch,2,93.0,8.14,5284,dine_in,main,0.0
796054,6,2026-07-13,lunch,1,99.5,8.71,5086,dine_in,main,0.0
796055,2,2026-05-21,dinner,1,74.0,6.47,5021,dine_in,main,0.0
796056,12,2026-07-14,dinner,2,125.5,10.98,5178,dine_in,bar,0.0
796057,10,2026-06-03,lunch,2,88.0,7.7,5149,delivery,main,15.84
796058,2,2025-09-11,lunch,6,251.0,21.96,5018,dine_in,main,0.0
796059,14,2025-10-04,lunch,4,203.5,17.81,5196,kiosk,main,10.18
796060,9,2026-02-07,dinner,2,103.0,9.01,5134,dine_in,bar,0.0
796061,14,2025-12-10,dinner,2,81.0,7.09,5202,dine_in,patio,0.0
796062,1,2025-10-19,dinner,4,200.5,17.54,5013,dine_in,main,0.0
796063,7,2026-02-01,dinner,2,115.5,10.11,5098,dine_in,bar,0.0
796064,19,2026-05-23,dinner,3,104.0,9.1,5278,delivery,bar,18.72
796065,15,2025-06-23,dinner,1,84.5,7.39,5212,kiosk,main,0.0
796066,11,2025-12-24,lunch,4,257.5,22.53,5158,dine_in,main,0.0
796067,13,2026-05-28,dinner,5,257.5,22.53,5194,takeout,patio,0.0
796068,8,2026-05-26,lunch,6,269.5,23.58,5108,dine_in,main,0.0
796069,17,2025-10-03,dinner,3,137.5,12.03,5246,dine_in,main,6.88
796070,8,2026-02-25,dinner,1,51.0,4.46,5119,dine_in,patio,0.0
796071,22,2025-08-23,dinner,2,110.0,9.62,5330,delivery,patio,19.8
796072,6,2025-11-15,dinner,4,387.5,33.91,5082,dine_in,patio,0.0
796073,19,2025-10-23,dinner,1,59.0,5.16,5285,dine_in,bar,0.0
796074,1,2025-07-02,dinner,2,111.5,9.76,5011,dine_in,main,0.0
796075,6,2025-10-20,dinner,4,295.5,25.86,5089,takeout,main,0.0
796076,14,2026-06-30,lunch,2,126.0,11.02,5206,dine_in,main,6.3
796077,5,2026-07-05,lunch,4,159.0,13.91,5067,delivery,main,28.62
796078,5,2026-02-02,dinner,2,124.0,10.85,5064,takeout,bar,0.0
796079,11,2026-02-16,lunch,4,211.0,18.46,5157,dine_in,main,0.0
796080,11,2025-10-28,dinner,3,221.0,19.34,5151,takeout,patio,0.0
796081,3,2025-08-18,dinner,4,159.0,13.91,5040,dine_in,patio,0.0
796082,8,2025-09-29,dinner,4,174.5,15.27,5109,dine_in,main,0.0
796083,1,2025-09-20,lunch,3,131.0,11.46,5003,delivery,main,23.58
796084,22,2025-11-04,dinner,2,91.0,7.96,5327,dine_in,main,0.0
796085,13,2025-07-11,lunch,4,224.5,19.64,5195,takeout,main,0.0
796086,9,2026-05-18,dinner,2,122.5,10.72,5124,delivery,patio,22.05
796087,23,2025-10-20,lunch,4,179.0,15.66,5337,dine_in,main,0.0
796088,5,2025-09-13,dinner,5,243.0,21.26,5065,dine_in,patio,0.0
796089,6,2026-01-25,dinner,2,101.0,8.84,5087,delivery,patio,18.18
796090,12,2026-06-22,dinner,2,132.0,11.55,5179,takeout,main,0.0
796091,13,2026-03-19,dinner,4,197.5,17.28,5194,delivery,main,35.55
796092,21,2026-04-16,late_night,1,64.0,5.6,5314,delivery,bar,11.52
796093,2,2025-12-14,lunch,2,68.5,5.99,5027,catering,main,3.43
796094,3,2026-06-01,lunch,4,243.0,21.26,5038,dine_in,main,0.0
796095,16,2025-09-09,dinner,4,146.0,12.77,5235,delivery,patio,26.28
796096,3,2026-05-02,lunch,2,142.5,12.47,5036,dine_in,main,7.12
796097,16,2026-01-28,lunch,2,103.5,9.06,5236,delivery,main,18.63
796098,7,2026-03-17,lunch,2,121.5,10.63,5095,dine_in,main,6.08
796099,5,2026-02-26,dinner,2,97.0,8.49,5063,takeout,patio,0.0
796100,17,2025-09-14,lunch,5,289.0,25.29,5255,dine_in,main,0.0
796101,15,2025-08-17,lunch,3,151.5,13.26,5222,takeout,patio,0.0
796102,24,2025-07-26,dinner,5,310.5,27.17,5350,takeout,bar,0.0
796103,6,2026-07-12,dinner,4,174.5,15.27,5085,dine_in,main,8.72
796104,22,2025-07-12,lunch,4,187.0,16.36,5317,dine_in,main,0.0
796105,23,2025-12-20,lunch,1,55.5,4.86,5340,delivery,main,9.99
796106,22,2025-10-07,lunch,4,158.0,13.82,5319,dine_in,patio,0.0
796107,3,2026-02-11,lunch,2,99.0,8.66,5037,takeout,bar,0.0
796108,18,2026-05-31,dinner,1,43.5,3.81,5270,catering,main,0.0
796109,3,2026-03-04,dinner,2,105.5,9.23,5044,dine_in,patio,0.0
796110,2,2025-06-27,lunch,1,35.0,3.06,5019,dine_in,main,0.0
796111,16,2025-12-28,dinner,2,74.5,6.52,5233,takeout,main,0.0
796112,13,2025-07-16,dinner,4,176.0,15.4,5186,dine_in,main,8.8
796113,3,2026-02-21,dinner,4,155.0,13.56,5044,takeout,main,0.0
796114,13,2026-06-24,dinner,4,201.5,17.63,5183,dine_in,patio,0.0
796115,7,2026-03-07,dinner,4,237.0,20.74,5101,dine_in,main,0.0
796116,2,2026-04-04,lunch,4,162.5,14.22,5021,delivery,main,29.25
796117,1,2025-11-10,dinner,2,97.5,8.53,5011,dine_in,main,0.0
796118,21,2026-06-23,dinner,5,241.5,21.13,5314,delivery,bar,43.47
796119,2,2026-01-30,dinner,3,195.5,17.11,5021,dine_in,main,0.0
796120,17,2026-03-20,late_night,5,226.0,19.77,5255,delivery,main,40.68
796121,7,2025-09-25,dinner,2,125.5,10.98,5092,dine_in,bar,0.0
796122,24,2026-02-25,dinner,2,94.5,8.27,5350,dine_in,main,0.0
796123,9,2026-06-26,lunch,2,121.5,10.63,5126,dine_in,main,0.0
796124,23,2026-06-27,dinner,1,73.5,6.43,5331,dine_in,patio,0.0
796125,14,2025-11-06,dinner,2,119.0,10.41,5208,catering,main,0.0
796126,9,2026-07-16,lunch,6,352.0,30.8,5133,dine_in,main,0.0
796127,23,2025-07-17,lunch,2,106.0,9.27,5332,takeout,bar,0.0
796128,19,2026-07-14,dinner,4,193.5,16.93,5282,dine_in,main,0.0
796129,20,2026-01-06,dinner,1,50.0,4.38,5299,dine_in,main,0.0
796130,15,2026-01-08,late_night,3,181.5,15.88,5224,dine_in,patio,0.0
796131,14,2025-10-23,late_night,2,122.0,10.67,5209,dine_in,main,0.0
796132,2,2025-11-08,dinner,4,287.0,25.11,5026,dine_in,bar,0.0
796133,20,2026-02-07,lunch,4,258.5,22.62,5299,dine_in,main,0.0
796134,20,2025-06-26,dinner,2,149.0,13.04,5300,dine_in,patio,0.0
796135,23,2026-03-18,lunch,2,119.5,10.46,5339,takeout,main,5.98
796136,2,2026-03-03,dinner,2,106.5,9.32,5026,kiosk,patio,0.0
796137,12,2025-12-29,late_night,2,100.0,8.75,5177,dine_in,main,0.0
796138,16,2025-08-22,dinner,3,214.0,18.72,5236,dine_in,bar,0.0
796139,5,2026-06-09,dinner,6,320.0,28.0,5072,dine_in,bar,0.0
796140,5,2026-04-03,lunch,3,175.5,15.36,5074,dine_in,main,0.0
796141,21,2026-05-13,lunch,2,117.5,10.28,5312,dine_in,bar,5.88
796142,22,2026-06-07,lunch,6,405.5,35.48,5327,dine_in,bar,0.0
796143,4,2025-07-01,dinner,2,107.0,9.36,5056,catering,main,0.0
796144,16,2026-03-15,dinner,2,54.0,4.72,5235,delivery,main,9.72
796145,2,2026-06-25,lunch,4,204.0,17.85,5020,dine_in,patio,0.0
796146,19,2025-08-30,late_night,2,148.0,12.95,5285,kiosk,main,0.0
796147,16,2025-09-12,lunch,3,169.5,14.83,5236,dine_in,main,0.0
796148,24,2025-08-01,dinner,2,104.0,9.1,5354,dine_in,main,0.0
796149,14,2025-07-05,dinner,2,117.5,10.28,5205,dine_in,main,0.0
796150,3,2026-06-07,lunch,2,74.5,6.52,5037,delivery,main,13.41
796151,6,2025-08-18,lunch,2,74.5,6.52,5077,dine_in,bar,0.0
796152,1,2026-04-17,dinner,4,129.5,11.33,5009,dine_in,main,0.0
796153,8,2026-06-14,dinner,4,255.5,22.36,5120,dine_in,bar,0.0
796154,19,2026-07-07,dinner,2,137.0,11.99,5285,dine_in,main,0.0
796155,23,2025-08-26,dinner,3,130.5,11.42,5333,delivery,main,23.49
796156,15,2026-06-23,dinner,1,56.0,4.9,5220,delivery,main,10.08
796157,18,2025-10-25,dinner,2,129.5,11.33,5265,dine_in,main,0.0
796158,17,2026-04-27,late_night,4,202.5,17.72,5241,dine_in,main,10.12
796159,18,2025-06-28,lunch,1,61.5,5.38,5258,catering,bar,0.0
796160,5,2025-11-14,late_night,3,111.5,9.76,5070,dine_in,main,0.0
796161,1,2025-06-26,late_night,5,247.0,21.61,5011,takeout,main,0.0
796162,12,2026-06-25,dinner,2,74.0,6.47,5168,delivery,patio,13.32
796163,14,2026-03-31,late_night,3,146.5,12.82,5206,delivery,bar,26.37
796164,12,2026-03-09,dinner,2,83.5,7.31,5171,catering,main,0.0
796165,18,2025-11-19,lunch,3,196.5,17.19,5257,dine_in,main,0.0
796166,14,2025-12-22,dinner,2,96.0,8.4,5200,dine_in,patio,0.0
796167,24,2026-06-05,lunch,4,234.5,20.52,5348,dine_in,main,0.0
796168,19,2025-12-30,dinner,2,113.5,9.93,5273,dine_in,main,0.0
796169,23,2026-01-05,lunch,5,220.0,19.25,5343,delivery,main,39.6
796170,9,2026-06-17,dinner,1,78.0,6.82,5124,dine_in,main,0.0
796171,14,2025-06-29,dinner,3,139.5,12.21,5204,delivery,bar,25.11
796172,13,2026-04-18,dinner,6,432.5,37.84,5190,dine_in,main,0.0
796173,2,2025-06-21,dinner,3,142.5,12.47,5022,dine_in,main,0.0
796174,6,2026-04-19,lunch,1,49.0,4.29,5077,delivery,main,8.82
796175,20,2025-07-22,dinner,2,129.5,11.33,5291,dine_in,main,0.0
796176,8,2025-12-23,dinner,3,183.0,16.01,5116,dine_in,main,0.0
796177,5,2025-07-04,dinner,2,113.5,9.93,5061,delivery,main,20.43
796178,3,2026-04-23,dinner,3,157.5,13.78,5042,dine_in,main,0.0
796179,4,2026-01-11,dinner,4,183.5,16.06,5052,takeout,main,0.0
796180,5,2026-03-12,lunch,6,296.0,25.9,5065,catering,patio,0.0
796181,19,2025-06-15,lunch,6,384.5,33.64,5277,takeout,main,19.23
796182,8,2025-11-05,dinner,2,133.0,11.64,5109,takeout,main,0.0
796183,19,2026-03-07,late_night,2,94.5,8.27,5274,takeout,main,0.0
796184,13,2025-10-05,dinner,3,214.5,18.77,5191,dine_in,main,0.0
796185,19,2025-07-12,dinner,4,207.0,18.11,5281,dine_in,main,10.35
796186,19,2026-07-04,dinner,2,127.5,11.16,5284,catering,main,0.0
796187,14,2025-12-18,lunch,1,41.0,3.59,5196,delivery,main,7.38
796188,7,2025-07-24,dinner,2,93.0,8.14,5093,delivery,bar,16.74
796189,19,2025-07-07,dinner,1,60.5,5.29,5272,delivery,main,10.89
796190,19,2025-12-13,lunch,3,212.0,18.55,5285,dine_in,patio,0.0
796191,14,2026-05-23,dinner,4,168.5,14.74,5200,dine_in,main,0.0
796192,1,2025-08-05,dinner,2,89.5,7.83,5013,dine_in,main,0.0
796193,6,2025-11-02,dinner,2,124.0,10.85,5082,delivery,main,22.32
796194,11,2026-01-24,dinner,4,209.5,18.33,5151,dine_in,main,10.48
796195,6,2025-08-30,lunch,2,104.5,9.14,5089,takeout,main,0.0
796196,9,2025-10-12,dinner,4,226.5,19.82,5123,kiosk,main,0.0
796197,11,2026-02-18,dinner,5,304.5,26.64,5164,dine_in,patio,15.23
796198,5,2025-09-19,lunch,3,168.0,14.7,5067,dine_in,main,0.0
796199,23,2026-07-05,dinner,1,90.0,7.87,5345,dine_in,main,0.0
796200,23,2025-07-18,dinner,4,169.0,14.79,5345,takeout,main,0.0
796201,4,2026-02-20,lunch,5,248.5,21.74,5056,dine_in,main,12.43
796202,4,2025-06-26,lunch,2,110.0,9.62,5049,dine_in,main,0.0
796203,8,2026-06-16,dinner,3,105.0,9.19,5116,delivery,patio,18.9
796204,17,2025-12-30,dinner,2,78.0,6.82,5249,kiosk,bar,0.0
796205,5,2026-01-06,dinner,2,53.0,4.64,5063,dine_in,patio,0.0
796206,18,2025-12-31,dinner,1,44.5,3.89,5256,dine_in,patio,0.0
796207,10,2026-04-30,dinner,2,107.5,9.41,5138,dine_in,patio,0.0
796208,22,2026-05-28,dinner,4,177.5,15.53,5318,dine_in,patio,0.0
796209,6,2026-03-28,dinner,4,200.5,17.54,5082,delivery,main,36.09
796210,10,2025-12-31,lunch,2,119.5,10.46,5142,delivery,main,21.51
796211,3,2026-07-06,dinner,1,41.0,3.59,5044,delivery,main,7.38
796212,24,2026-06-08,late_night,4,204.5,17.89,5347,dine_in,main,0.0
796213,8,2025-11-08,late_night,2,87.0,7.61,5111,dine_in,patio,4.35
796214,6,2025-07-26,lunch,2,100.5,8.79,5079,delivery,patio,18.09
796215,12,2025-11-02,dinner,1,51.0,4.46,5169,dine_in,main,0.0
796216,8,2026-02-07,late_night,2,157.5,13.78,5116,delivery,patio,28.35
796217,2,2026-05-22,dinner,4,216.0,18.9,5016,dine_in,main,0.0
796218,20,2025-07-15,dinner,2,78.5,6.87,5293,delivery,main,14.13
796219,2,2026-05-24,dinner,4,185.0,16.19,5026,dine_in,main,9.25
796220,18,2025-10-01,late_night,1,56.0,4.9,5266,dine_in,main,0.0
796221,4,2025-11-16,dinner,2,109.0,9.54,5053,dine_in,patio,0.0
796222,13,2025-10-04,dinner,2,119.5,10.46,5187,takeout,bar,0.0
796223,2,2026-03-24,lunch,2,98.0,8.57,5025,takeout,main,0.0
796224,24,2026-03-14,lunch,3,160.5,14.04,5348,dine_in,bar,0.0
796225,8,2025-10-31,dinner,4,323.0,28.26,5120,takeout,main,0.0
796226,1,2025-07-07,dinner,1,39.5,3.46,5001,dine_in,main,0.0
796227,18,2026-03-28,lunch,3,186.0,16.27,5259,dine_in,main,0.0
796228,18,2026-05-05,late_night,3,112.5,9.84,5259,takeout,main,0.0
796229,23,2026-05-01,dinner,2,120.0,10.5,5332,takeout,main,0.0
796230,15,2026-01-14,dinner,5,307.5,26.91,5224,dine_in,main,0.0
796231,22,2025-08-12,dinner,2,111.5,9.76,5327,takeout,bar,0.0
796232,19,2026-04-12,late_night,2,128.5,11.24,5272,catering,main,0.0
796233,4,2025-09-12,late_night,2,113.5,9.93,5060,catering,main,0.0
796234,17,2025-10-24,lunch,2,127.0,11.11,5242,dine_in,bar,0.0
796235,7,2026-06-29,lunch,4,220.5,19.29,5103,dine_in,patio,0.0
796236,23,2026-07-17,dinner,3,111.5,9.76,5331,takeout,main,0.0
796237,7,2026-02-12,dinner,2,79.5,6.96,5100,dine_in,main,0.0
796238,18,2025-10-14,lunch,2,115.5,10.11,5258,dine_in,bar,0.0
796239,18,2026-01-11,lunch,2,81.5,7.13,5263,dine_in,bar,0.0
796240,7,2025-07-19,lunch,2,165.0,14.44,5091,dine_in,bar,0.0
796241,9,2026-03-13,lunch,4,165.5,14.48,5130,takeout,main,0.0
796242,19,2025-11-03,late_night,2,112.5,9.84,5277,dine_in,main,0.0
796243,4,2025-10-24,dinner,6,294.5,25.77,5059,delivery,main,53.01
796244,8,2025-10-26,lunch,1,82.0,7.17,5107,dine_in,main,0.0
796245,10,2025-07-03,lunch,3,141.5,12.38,5147,takeout,main,0.0
796246,18,2025-07-19,dinner,2,120.0,10.5,5262,dine_in,main,0.0
796247,21,2026-03-28,lunch,2,141.0,12.34,5305,takeout,main,7.05
796248,3,2026-06-25,dinner,3,113.0,9.89,5038,takeout,main,0.0
796249,1,2026-07-02,dinner,4,148.5,12.99,5011,dine_in,bar,7.43
796250,14,2025-11-17,dinner,2,171.0,14.96,5203,dine_in,main,8.55
796251,14,2025-07-17,lunch,3,126.5,11.07,5201,kiosk,main,0.0
796252,24,2026-02-17,dinner,2,101.0,8.84,5359,dine_in,bar,0.0
796253,10,2025-07-14,lunch,4,212.0,18.55,5141,dine_in,main,0.0
796254,17,2026-05-21,dinner,1,69.5,6.08,5255,delivery,main,12.51
796255,1,2026-01-07,lunch,3,124.0,10.85,5008,dine_in,bar,0.0
796256,6,2025-07-05,lunch,1,30.5,2.67,5084,delivery,main,5.49
796257,6,2025-12-20,lunch,3,147.0,12.86,5087,dine_in,main,0.0
796258,21,2025-09-19,lunch,2,72.5,6.34,5312,takeout,main,0.0
796259,17,2025-09-11,lunch,2,107.5,9.41,5245,dine_in,main,0.0
796260,15,2025-11-17,dinner,6,324.5,28.39,5222,dine_in,main,0.0
796261,14,2025-11-24,dinner,1,57.0,4.99,5200,takeout,main,0.0
796262,19,2025-11-26,dinner,2,77.0,6.74,5276,dine_in,main,0.0
796263,20,2025-08-11,lunch,3,217.0,18.99,5293,dine_in,patio,0.0
796264,20,2025-11-21,late_night,2,80.5,7.04,5300,dine_in,patio,0.0
796265,14,2025-11-18,lunch,4,233.5,20.43,5206,dine_in,bar,0.0
796266,21,2026-03-21,late_night,2,145.0,12.69,5307,dine_in,main,7.25
796267,20,2026-04-30,late_night,3,108.5,9.49,5299,kiosk,patio,5.43
796268,11,2025-12-05,dinner,2,97.5,8.53,5157,takeout,main,0.0
796269,3,2026-01-05,dinner,3,167.0,14.61,5033,dine_in,main,0.0
796270,8,2025-08-09,dinner,4,155.0,13.56,5109,dine_in,patio,0.0
796271,19,2026-05-01,lunch,2,88.5,7.74,5277,dine_in,main,0.0
796272,12,2026-06-01,lunch,2,101.0,8.84,5166,dine_in,bar,0.0
796273,3,2025-07-17,lunch,2,100.5,8.79,5036,takeout,main,0.0
796274,21,2025-09-01,dinner,5,300.0,26.25,5311,dine_in,main,0.0
796275,14,2025-11-12,lunch,2,92.5,8.09,5201,dine_in,main,0.0
796276,20,2026-06-01,dinner,2,94.5,8.27,5298,dine_in,main,0.0
796277,19,2026-06-25,dinner,2,105.0,9.19,5272,delivery,main,18.9
796278,12,2026-06-08,lunch,1,52.0,4.55,5173,catering,main,0.0
796279,23,2026-02-10,lunch,2,124.0,10.85,5336,kiosk,main,6.2
796280,2,2025-10-16,dinner,3,98.0,8.57,5021,dine_in,main,4.9
796281,13,2026-05-15,late_night,4,194.5,17.02,5190,dine_in,patio,0.0
796282,19,2026-05-22,dinner,3,158.5,13.87,5273,catering,bar,0.0
796283,15,2026-06-22,lunch,1,27.5,2.41,5222,delivery,bar,4.95
796284,5,2025-07-15,late_night,5,371.0,32.46,5066,takeout,main,0.0
796285,6,2026-04-02,dinner,4,175.5,15.36,5088,dine_in,patio,0.0
796286,21,2025-10-08,dinner,2,135.5,11.86,5310,takeout,main,0.0
796287,2,2026-05-31,lunch,2,89.5,7.83,5024,takeout,main,0.0
796288,6,2025-11-10,dinner,1,59.0,5.16,5078,kiosk,main,0.0
796289,8,2026-03-15,lunch,3,158.5,13.87,5106,takeout,main,0.0
796290,2,2025-12-21,lunch,3,190.5,16.67,5018,delivery,patio,34.29
796291,20,2026-01-29,dinner,3,112.5,9.84,5286,dine_in,bar,0.0
796292,8,2026-02-12,lunch,5,245.5,21.48,5109,dine_in,main,0.0
796293,5,2025-11-01,dinner,1,45.0,3.94,5068,delivery,main,8.1
796294,21,2025-12-11,dinner,4,152.0,13.3,5311,delivery,patio,27.36
796295,22,2026-05-03,dinner,3,124.5,10.89,5319,kiosk,bar,0.0
796296,24,2025-09-08,dinner,2,97.5,8.53,5352,delivery,main,17.55
796297,3,2026-01-04,lunch,2,115.0,10.06,5044,dine_in,main,0.0
796298,16,2026-06-11,lunch,5,203.5,17.81,5236,kiosk,main,0.0
796299,14,2026-04-13,dinner,2,104.5,9.14,5205,catering,main,0.0
796300,24,2025-09-15,lunch,1,61.5,5.38,5353,dine_in,bar,0.0
796301,24,2025-07-08,dinner,2,119.5,10.46,5358,catering,patio,0.0
796302,14,2025-10-17,dinner,6,349.5,30.58,5210,dine_in,main,0.0
796303,1,2026-05-16,lunch,4,249.5,21.83,5002,takeout,main,0.0
796304,12,2026-07-08,dinner,2,177.0,15.49,5169,dine_in,main,0.0
796305,13,2026-06-15,dinner,2,103.0,9.01,5181,delivery,main,18.54
796306,22,2025-12-16,dinner,4,246.5,21.57,5325,dine_in,main,0.0
796307,2,2026-05-03,late_night,2,80.0,7.0,5028,dine_in,main,0.0
796308,15,2025-09-07,late_night,4,224.5,19.64,5223,dine_in,main,0.0
796309,19,2026-05-18,late_night,4,166.0,14.52,5282,takeout,main,0.0
796310,7,2025-09-30,dinner,5,248.5,21.74,5104,dine_in,main,0.0
796311,23,2026-03-19,lunch,2,145.5,12.73,5340,dine_in,main,0.0
796312,19,2026-04-23,lunch,1,68.5,5.99,5274,dine_in,main,3.43
796313,8,2025-09-29,dinner,4,230.0,20.12,5108,dine_in,patio,11.5
796314,14,2026-03-02,late_night,5,237.0,20.74,5204,takeout,main,0.0
796315,14,2025-10-25,lunch,4,200.0,17.5,5197,dine_in,main,0.0
796316,4,2025-08-17,dinner,2,112.5,9.84,5058,takeout,main,0.0
796317,2,2026-04-12,lunch,2,111.0,9.71,5021,dine_in,patio,0.0
796318,8,2025-12-03,lunch,3,174.5,15.27,5118,dine_in,patio,0.0
796319,20,2026-06-09,lunch,2,110.0,9.62,5293,takeout,patio,0.0
796320,9,2025-09-19,dinner,2,77.0,6.74,5133,dine_in,main,0.0
796321,22,2026-06-16,lunch,4,263.0,23.01,5322,dine_in,main,0.0
796322,3,2026-01-06,lunch,2,91.0,7.96,5038,takeout,main,0.0
796323,9,2025-12-20,lunch,2,93.0,8.14,5127,takeout,main,0.0
796324,5,2026-07-01,dinner,5,210.0,18.38,5064,delivery,patio,37.8
796325,5,2026-05-09,lunch,1,44.0,3.85,5070,delivery,main,7.92
796326,21,2026-02-23,dinner,2,155.5,13.61,5313,takeout,patio,0.0
796327,8,2026-04-16,dinner,2,102.0,8.92,5116,delivery,patio,18.36
796328,10,2026-04-12,dinner,2,100.5,8.79,5145,delivery,main,18.09
796329,19,2025-07-28,lunch,3,141.0,12.34,5282,delivery,main,25.38
796330,2,2025-11-23,dinner,2,78.0,6.82,5024,dine_in,main,0.0
796331,5,2025-12-31,lunch,2,53.0,4.64,5075,takeout,main,0.0
796332,12,2025-11-07,lunch,3,163.5,14.31,5175,dine_in,main,0.0
796333,4,2025-09-25,dinner,2,97.5,8.53,5051,takeout,main,0.0
796334,11,2025-10-19,lunch,1,81.5,7.13,5160,delivery,main,14.67
796335,10,2026-01-06,dinner,2,130.0,11.38,5142,dine_in,patio,0.0
796336,9,2025-12-11,lunch,4,181.0,15.84,5133,dine_in,patio,0.0
796337,19,2026-06-28,dinner,2,65.0,5.69,5279,delivery,main,11.7
796338,2,2026-06-05,dinner,5,234.0,20.47,5017,dine_in,patio,0.0
796339,1,2025-06-27,dinner,2,102.0,8.92,5015,delivery,patio,18.36
796340,16,2026-05-19,lunch,1,71.5,6.26,5228,catering,main,0.0
796341,11,2026-04-12,dinner,4,142.5,12.47,5153,dine_in,main,0.0
796342,12,2026-01-22,lunch,5,239.5,20.96,5175,dine_in,main,0.0
796343,12,2025-09-14,lunch,2,98.0,8.57,5167,dine_in,patio,0.0
796344,6,2025-09-19,dinner,3,151.0,13.21,5081,catering,main,0.0
796345,21,2025-07-07,lunch,4,251.0,21.96,5301,dine_in,patio,12.55
796346,22,2025-08-16,lunch,1,90.5,7.92,5326,takeout,main,0.0
796347,17,2026-07-18,dinner,2,104.5,9.14,5255,takeout,main,5.23
796348,22,2026-01-29,dinner,3,160.0,14.0,5328,delivery,main,28.8
796349,13,2025-09-23,dinner,1,49.5,4.33,5182,kiosk,main,0.0
796350,14,2025-08-22,lunch,2,124.0,10.85,5207,dine_in,bar,0.0
796351,19,2026-03-15,dinner,6,234.5,20.52,5283,takeout,patio,0.0
796352,20,2025-09-07,lunch,1,31.5,2.76,5291,dine_in,main,0.0
796353,24,2025-07-01,lunch,3,170.5,14.92,5357,dine_in,main,8.53
796354,14,2025-10-26,dinner,4,207.0,18.11,5206,dine_in,patio,0.0
796355,24,2026-03-05,dinner,3,177.5,15.53,5358,dine_in,patio,0.0
796356,21,2026-05-25,late_night,4,218.5,19.12,5309,takeout,main,0.0
796357,19,2025-06-19,dinner,4,204.0,17.85,5283,dine_in,patio,0.0
796358,24,2026-03-18,lunch,2,71.5,6.26,5352,catering,patio,0.0
796359,17,2026-05-14,lunch,2,100.0,8.75,5247,delivery,bar,18.0
796360,6,2026-05-14,dinner,6,271.5,23.76,5078,dine_in,main,0.0
796361,21,2026-02-02,late_night,5,246.5,21.57,5301,delivery,patio,44.37
796362,19,2026-06-19,late_night,3,178.0,15.57,5271,dine_in,patio,0.0
796363,7,2025-11-15,dinner,4,223.0,19.51,5105,kiosk,main,0.0
796364,6,2026-02-05,dinner,6,237.5,20.78,5085,dine_in,patio,11.88
796365,4,2026-05-16,lunch,2,96.0,8.4,5059,dine_in,main,0.0
796366,18,2026-04-26,dinner,2,80.0,7.0,5257,dine_in,main,4.0
796367,1,2025-09-13,dinner,2,109.5,9.58,5010,dine_in,patio,0.0
796368,10,2025-07-16,dinner,2,89.0,7.79,5143,catering,main,4.45
796369,19,2025-12-21,lunch,5,214.5,18.77,5271,delivery,main,38.61
796370,17,2026-01-03,dinner,2,76.5,6.69,5247,delivery,patio,13.77
796371,6,2025-07-01,late_night,3,142.0,12.42,5087,dine_in,bar,0.0
796372,20,2026-06-30,lunch,2,67.5,5.91,5300,kiosk,main,0.0
796373,21,2025-09-23,lunch,4,227.0,19.86,5307,catering,main,0.0
796374,12,2025-08-12,dinner,4,197.0,17.24,5167,catering,patio,0.0
796375,22,2025-11-25,dinner,2,99.0,8.66,5317,dine_in,main,0.0
796376,2,2025-08-16,dinner,2,160.0,14.0,5027,dine_in,main,0.0
796377,10,2025-07-16,lunch,1,81.0,7.09,5142,dine_in,main,0.0
796378,22,2025-09-28,dinner,1,70.0,6.12,5318,dine_in,main,0.0
796379,3,2026-05-07,dinner,4,270.5,23.67,5040,dine_in,main,0.0
796380,11,2025-07-16,dinner,4,166.5,14.57,5153,delivery,bar,29.97
796381,18,2026-06-02,late_night,2,120.0,10.5,5258,dine_in,main,0.0
796382,17,2025-11-05,dinner,2,124.0,10.85,5247,dine_in,patio,0.0
796383,16,2025-07-15,dinner,3,110.0,9.62,5237,dine_in,patio,0.0
796384,2,2026-01-29,late_night,3,142.0,12.42,5019,dine_in,patio,0.0
796385,20,2026-04-15,lunch,1,68.5,5.99,5293,dine_in,bar,0.0
796386,3,2026-03-03,dinner,2,98.0,8.57,5043,dine_in,patio,0.0
796387,16,2026-01-21,late_night,3,139.0,12.16,5232,dine_in,bar,0.0
796388,2,2025-11-09,dinner,1,44.0,3.85,5028,dine_in,main,0.0
796389,6,2025-08-06,late_night,2,105.0,9.19,5079,takeout,main,0.0
796390,10,2025-07-14,lunch,3,155.0,13.56,5145,dine_in,main,0.0
796391,4,2026-01-07,dinner,4,235.0,20.56,5058,dine_in,main,0.0
796392,12,2025-07-29,dinner,4,189.0,16.54,5168,dine_in,main,0.0
796393,5,2026-05-20,dinner,2,154.0,13.47,5061,takeout,main,0.0
796394,11,2026-06-11,dinner,2,98.5,8.62,5157,takeout,main,0.0
796395,16,2026-03-29,lunch,4,163.5,14.31,5227,dine_in,bar,0.0
796396,17,2025-12-26,lunch,4,242.0,21.17,5246,dine_in,main,0.0
796397,11,2026-01-30,dinner,5,275.0,24.06,5153,dine_in,main,0.0
