Date,Day of Week,Exercise,Weight,Reps,Start Time,RPE,Notes,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Close Grip Bench Press,135,7,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Close Grip Bench Press,135,4,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Front Squat,135,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Front Squat,155,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Front Squat,185,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Stiff-Legged Barbell Deadlift,135,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,Barbell Stiff-Legged Barbell Deadlift,135,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,T Bar Lying Row,90,3,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,T Bar Lying Row,125,3,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,T Bar Lying Row,115,3,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,T Bar Lying Row,100,5,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-10,Friday,T Bar Lying Row,90,5,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,70,6,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,95,3,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,115,5,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,130,3,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,145,1,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,135,3,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,130,3,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,120,3,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,115,5,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Overhead Press,105,10,,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bent Over Delt Raise,20,12,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bent Over Delt Raise,20,10,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bent Over Delt Raise,20,9,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bicep Curl,20,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bicep Curl,30,10,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bicep Curl,35,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Dumbbell Bicep Curl,40,2,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Standing One Leg Bodyweight Calf Raise,177,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Standing One Leg Bodyweight Calf Raise,177,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-11-08,Wednesday,Standing One Leg Bodyweight Calf Raise,177,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,260,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,295,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,330,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,320,1,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,310,1,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,295,2,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,275,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Barbell Deadlift,260,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Chin Up,177.2,7,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Chin Up,177.2,8,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Chin Up,177.2,7,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-07,Tuesday,Chin Up,177.2,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,175,8,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,205,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,230,4,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,230,2,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,230,2,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,215,4,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,205,4,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,190,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Flat Barbell Bench Press,175,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,135,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,155,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,175,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,165,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,155,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,145,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Barbell Row,135,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Dumbbell Lateral Raise,20,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Dumbbell Lateral Raise,20,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Dumbbell Lateral Raise,20,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Dumbbell Front Raise,20,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Dumbbell Front Raise,20,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-06,Monday,Dumbbell Front Raise,20,13,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,70,6,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,90,5,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,105,3,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,105,5,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,105,8,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,105,4,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,105,7,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Overhead Press,105,6,,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,240,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,270,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,305,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,285,2,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,270,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,255,3,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,240,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,225,5,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Barbell Squat,210,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Pull Up,120,1,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Pull Up,120,14,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Pull Up,120,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Pull Up,120,6,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Hanging Leg Raise,10,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Hanging Leg Raise,10,15,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Hanging Leg Raise,10,8,2018-07-31 20:40:40,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Standing One Leg Bodyweight Calf Raise,175,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-11-05,Sunday,Standing One Leg Bodyweight Calf Raise,175,10,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,200,5,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,225,3,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,250,2,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,240,2,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,225,3,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,210,3,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,200,5,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,185,3,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Flat Barbell Bench Press,170,7,,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Barbell Close Grip Bench Press,135,3,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Barbell Close Grip Bench Press,135,8,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Barbell Close Grip Bench Press,135,5,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Leg Extensions,105,8,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Leg Extensions,105,8,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,Leg Extensions,105,8,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,T Bar Lying Row,90,3,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,T Bar Lying Row,115,3,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,T Bar Lying Row,115,4,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-03,Friday,T Bar Lying Row,95,5,2023-01-03 21:57:25,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Hammer Grip Pull Up,174.8,12,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Hammer Grip Pull Up,174.8,5,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Pull Up,120,6,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Chin Up,174.8,4,2017-11-03 15:54:36,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,255,5,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,290,3,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,325,3,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,305,2,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,290,3,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,270,3,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,255,3,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,240,3,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-02,Thursday,Barbell Deadlift,225,9,2017-12-28 17:45:09,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,115,5,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,130,3,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,145,0,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,135,3,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,130,3,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,120,3,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,115,5,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,105,5,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Overhead Press,100,7,,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Barbell Incline Bench Press,135,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Barbell Incline Bench Press,135,8,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Barbell Incline Bench Press,135,6,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Dumbbell Bent Over Delt Raise,20,11,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Dumbbell Bent Over Delt Raise,20,10,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Dumbbell Bent Over Delt Raise,20,8,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Dumbbell Front Raise,20,10,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Dumbbell Front Raise,20,10,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Dumbbell Front Raise,20,10,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Seated Calf Raise,45,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Seated Calf Raise,60,15,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Seated Calf Raise,60,12,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-11-01,Wednesday,Seated Calf Raise,60,12,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,135,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,185,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,225,1,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,235,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,270,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,300,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,285,2,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,270,1,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,250,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,235,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,220,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Squat,205,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Stiff-Legged Barbell Deadlift,90,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Stiff-Legged Barbell Deadlift,135,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Stiff-Legged Barbell Deadlift,135,8,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Barbell Stiff-Legged Barbell Deadlift,135,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Hanging Leg Raise,10,15,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Hanging Leg Raise,10,15,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-31,Tuesday,Hanging Leg Raise,10,15,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Overhead Press,70,6,,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Overhead Press,95,4,,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Overhead Press,105,3,,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Overhead Press,105,7,,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Overhead Press,105,5,,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,135,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,155,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,170,8,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,200,6,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,225,4,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,225,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,225,2,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,210,5,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,200,6,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,185,7,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Flat Barbell Bench Press,170,8,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Barbell Row,135,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Barbell Row,165,3,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Barbell Row,165,6,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Barbell Row,165,4,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Barbell Row,135,6,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Dumbbell Lateral Raise,20,15,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Dumbbell Lateral Raise,20,15,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Dumbbell Lateral Raise,20,14,2017-11-01 16:44:08,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Standing One Leg Bodyweight Calf Raise,177,12,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Standing One Leg Bodyweight Calf Raise,177,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-10-30,Monday,Standing One Leg Bodyweight Calf Raise,177,18,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-10-29,Sunday,Pull Up,120,10,2017-10-29 19:38:51,,,,,,,,,,,,,,,,,,
2017-10-29,Sunday,Pull Up,120,6,2017-10-29 19:38:51,,,,,,,,,,,,,,,,,,
2017-10-29,Sunday,Pull Up,120,5,2017-10-29 19:38:51,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Dumbbell Front Raise,20,10,2017-10-27 19:06:27,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,195,5,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,220,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,245,2,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,235,2,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,220,4,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,210,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,195,5,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,180,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Flat Barbell Bench Press,170,5,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Barbell Stiff-Legged Barbell Deadlift,95,8,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Barbell Stiff-Legged Barbell Deadlift,135,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Barbell Stiff-Legged Barbell Deadlift,135,5,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Chin Up,175,5,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Chin Up,175,12,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Chin Up,175,8,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Dumbbell Bent Over Delt Raise,20,10,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Dumbbell Bent Over Delt Raise,20,10,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Dumbbell Bent Over Delt Raise,20,7,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Standing One Leg Bodyweight Calf Raise,175,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Standing One Leg Bodyweight Calf Raise,175,15,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-10-27,Friday,Standing One Leg Bodyweight Calf Raise,175,12,2022-11-15 17:56:04,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,250,5,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,285,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,320,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,300,2,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,285,2,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,270,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,250,3,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Barbell Deadlift,235,6,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Hanging Leg Raise,10,15,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Hanging Leg Raise,10,15,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-26,Thursday,Hanging Leg Raise,10,15,2017-10-27 19:06:35,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,115,5,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,130,3,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,145,1,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,135,3,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,130,2,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,120,3,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,115,5,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,105,5,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Overhead Press,100,5,,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Barbell Incline Bench Press,135,3,2017-10-24 13:02:44,,,,,,,,,,,,,,,,,,
2017-10-24,Tuesday,Chin Up,175,6,2017-10-24 13:04:07,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,235,5,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,270,3,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,300,2,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,285,2,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,270,3,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,250,3,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,235,5,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,220,5,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Barbell Squat,205,5,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Pull Up,120,5,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Pull Up,120,12,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
2017-10-23,Monday,Pull Up,120,5,2017-10-23 19:45:22,,,,,,,,,,,,,,,,,,
